company_id,num_employees,amount_in,amount_out,transactions_in,transactions_out,num_customers,num_vendors,has_intuit_payments
110198535,,3573.9,0.0,7.7,0.0,7.3,0.0,0
110233816,293.0,0.0,33144.7,0.0,78.3,0.0,53.8,0
110270536,1.0,6264.7,6288.6,2.7,3.9,0.8,2.3,0
110352546,18.8,51142.9,72734.8,91.0,89.9,0.0,23.8,0
110381274,1.0,616.8,826.0,0.1,0.8,0.0,0.8,0
110507780,,27439.1,23950.6,2.6,14.5,0.7,11.2,0
110559477,,45772.7,31576.3,4.5,39.8,0.0,34.0,0
110614846,2.0,3322.1,4283.0,18.5,8.0,0.1,4.4,0
110634070,,87117.5,52457.6,5.9,23.3,1.8,17.0,0
110634286,,0.0,0.0,0.0,0.0,0.0,0.0,0
110675615,2.0,45618.0,25066.6,6.1,81.7,0.0,8.0,1
110755824,10.1,75519.7,45139.0,4.4,27.4,1.7,20.1,1
110886002,11.0,45888.5,27682.2,30.3,35.3,17.4,25.0,0
110943099,,869.6,122.0,0.3,0.7,0.1,0.7,0
110963835,,4784.2,2408.3,6.4,5.2,0.7,2.8,0
111114317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
111220087,3.0,0.0,720.9,0.0,0.8,0.0,0.8,0
111236935,2.0,753.4,106.9,1.7,1.6,1.3,1.2,0
111299000,,0.0,0.0,0.0,0.0,0.0,0.0,0
111414922,,0.0,0.0,0.0,0.0,0.0,0.0,0
111524796,,11382.8,11852.4,2.4,7.2,2.0,7.1,0
111562812,,4939.1,4502.0,10.8,15.1,0.0,13.1,0
111601549,1.0,0.0,1101.5,0.0,10.2,0.0,1.3,0
111665558,11.0,104914.4,49537.7,48.7,59.3,0.0,34.3,0
111685214,2.0,281493.5,184603.7,5.3,43.3,1.1,27.9,0
111788392,16.0,125881.7,36307.5,104.5,52.4,20.0,31.5,1
111834616,9.0,34192.4,20797.5,0.8,61.8,0.0,33.6,0
111904241,47.0,46837.4,44975.9,62.0,63.9,0.8,39.5,0
112171725,,88948.3,89901.8,130.2,153.5,0.0,0.0,0
112299095,23.0,24425.5,24735.4,8.8,16.5,6.6,12.5,0
112316448,5.0,125123.1,126707.1,14.6,60.4,4.0,34.9,0
112422793,1.4,25143.4,3541.8,233.3,9.2,225.5,3.3,0
112439066,,26324.6,0.0,15.9,0.0,12.5,0.0,0
112448354,3.0,13963.8,4270.4,105.3,15.4,42.7,13.3,1
112490690,,23325.7,10645.1,3.2,35.9,0.8,26.8,0
112491122,,6121.6,12042.8,8.5,60.0,0.0,15.4,0
112517547,6.0,27141.3,22234.7,15.6,36.4,11.1,24.4,0
112562907,20.6,28469.9,16503.3,7.2,3.0,3.0,2.2,0
112689629,30.0,331.6,84733.6,2.8,35.9,0.0,23.7,0
113036099,14.0,26107.1,29909.0,0.8,78.6,0.0,37.5,0
113293647,10.7,46318.0,38983.4,5.2,35.3,0.0,25.9,1
114055634,7.0,69096.0,83040.1,15.2,136.3,1.1,67.2,0
114188188,5.0,60208.4,0.0,468.9,0.0,316.0,0.0,0
115792517,4.9,13685.3,7325.5,11.2,29.8,9.3,2.6,0
117553808,,250169.6,245697.8,3.5,16.5,1.6,11.7,0
118102384,1.0,741703.1,62139.5,0.1,55.5,0.1,33.4,0
118500910,,1030.0,0.0,2.6,0.0,2.5,0.0,0
120111935,2.5,103118.9,42725.4,98.3,87.1,63.5,45.7,1
120186312,,0.0,0.0,0.0,0.0,0.0,0.0,0
120380931,,2966.0,2277.4,5.3,2.3,1.5,2.0,0
121615246,21.8,130208.9,31950.6,97.5,51.4,77.1,26.5,1
121783440,18.1,137551.6,58650.7,101.9,41.7,0.0,32.5,1
122391273,44.7,585874.8,658904.1,75.2,120.0,0.0,71.8,0
122668334,1.0,1559.1,1553.3,2.8,7.4,0.0,6.8,0
123323328,,132987.3,132962.7,1.9,5.3,0.8,3.7,0
123323544,6.0,266.7,1014.7,0.3,1.2,0.0,1.1,0
123564603,180.5,50765.8,46858.6,105.4,128.1,0.0,87.3,1
125650907,15.0,21251.0,4006.5,26.3,18.8,18.0,6.5,0
125703036,,8133.3,11293.4,1.8,16.1,1.3,9.7,0
126001481,4.2,30713.1,27317.1,4.3,11.2,2.8,6.3,1
126024593,51.1,26443.4,18835.4,23.3,47.0,1.0,30.9,1
126024809,,504.6,0.0,1.2,0.0,1.2,0.0,0
126106314,3.0,0.0,62322.4,0.0,47.7,0.0,25.2,1
126230444,48.0,183778.8,380445.2,220.8,110.6,164.1,42.8,0
126290997,70.8,3273593.5,0.0,10.5,0.0,2.4,0.0,0
126329302,21.3,26749.4,8225.0,38.3,84.0,17.8,43.8,1
126417071,1.0,67313.7,30915.7,22.4,66.3,10.3,35.9,0
126471360,4.8,4010.7,6161.0,0.9,8.3,0.0,3.1,0
126564313,10.2,54644.0,10616.4,0.8,17.1,0.5,12.7,0
126603698,,63655.8,73536.4,9.3,139.8,0.0,65.5,0
126638042,,32344.3,33884.6,2.6,14.3,0.0,11.3,0
126638258,,2919.6,2136.2,29.0,52.5,10.3,11.9,0
126802637,1.0,13853.7,18752.6,1.3,31.6,1.1,13.9,0
126821861,54.4,57107.0,4312.3,4.8,2.3,0.0,0.8,1
126822293,9.0,0.0,1963.0,0.0,1.2,0.0,1.1,0
126854982,,126283.2,310696.7,3.9,154.6,0.7,102.8,0
126855198,6.0,207119.9,72345.7,24.3,25.1,16.3,22.0,0
126873558,25.2,24648.8,23731.1,14.1,108.7,0.0,41.5,0
126913518,5.1,16154.4,16859.8,43.3,46.6,0.0,29.0,0
126987320,12.0,105672.0,42383.5,2.4,56.0,0.9,41.6,1
127009352,1.0,159334.0,160791.9,14.8,107.3,1.1,57.3,0
127051761,,143.5,0.0,0.4,0.0,0.4,0.0,0
127141042,3.0,41044.0,22582.0,380.3,40.3,191.4,27.3,0
127277052,1.0,0.0,56.3,0.0,0.2,0.0,0.2,0
127284180,,0.0,0.0,0.0,0.0,0.0,0.0,0
127386062,17.0,250.0,10396.1,0.1,5.1,0.1,4.4,0
127402910,,27588.7,37124.5,7.3,103.0,1.3,57.9,0
127441863,289.0,0.0,4394.9,0.0,0.3,0.0,0.3,0
127491327,23.0,40764.5,40543.6,14.6,69.4,0.0,41.3,0
127526392,8.0,19661.1,27412.8,127.6,54.1,1.2,28.3,0
127594289,10.3,251080.7,335624.2,34.3,31.5,26.3,18.0,0
127594505,3.0,46420.9,41440.9,21.1,52.3,0.0,34.1,0
127626905,5.0,46100.0,60760.8,42.8,206.8,1.8,63.1,0
127729435,2.0,1159.5,1565.8,2.0,6.3,0.4,5.0,0
127815260,28.0,299009.6,305659.5,11.5,107.2,0.4,72.1,0
127844709,7.9,1168720.8,1015153.3,72.1,119.4,2.9,40.6,1
128012255,60.5,0.0,11761.5,0.0,33.3,0.0,18.8,0
128049696,24.9,382911.4,268137.9,21.9,98.5,14.8,35.6,0
128127313,,74750.5,10645.8,21.4,5.3,9.1,4.6,0
128193698,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
128228331,1.0,32755.1,33260.6,3.6,45.7,2.8,30.6,0
128246259,60.8,397036.1,408464.0,269.4,126.0,3.9,43.2,0
128421149,6.0,54424.9,28307.8,17.2,34.0,7.1,20.5,0
128444550,11.4,106936.0,99969.0,11.0,50.9,5.7,29.0,0
128742490,,667.0,636.7,2.6,2.3,1.0,1.5,0
128982110,,21401.3,20209.6,21.4,69.3,14.0,44.7,0
129268386,8.0,160678.1,4007.0,8.5,2.8,0.7,2.8,0
129389276,15.0,38184.9,32777.9,103.1,83.7,0.0,76.1,1
129389924,13.7,15425.6,9836.8,16.0,90.5,9.7,40.0,1
129528094,1.0,3002.1,3030.5,1.2,2.4,0.0,1.3,0
129551495,,0.0,0.0,0.0,0.0,0.0,0.0,0
129578495,15.0,0.0,193.5,0.0,0.2,0.0,0.1,0
129630408,10.7,34467.6,21602.3,13.8,26.7,0.0,14.8,1
129675193,20.0,11262.9,11917.1,4.3,51.8,0.0,19.1,0
129700249,88.6,23709.0,87412.9,18.2,74.5,0.0,43.0,1
129700465,72.2,352653.3,377163.3,199.8,117.6,0.3,42.8,1
129776786,5.0,24256.3,22823.1,14.8,24.3,0.0,10.5,0
129826971,,13459.6,12116.2,3.3,6.3,2.3,5.8,0
129840579,21.0,47703.9,18027.9,62.2,18.3,0.0,9.4,0
129934253,14.0,45806.2,39168.5,9.9,40.8,0.0,32.8,1
130219665,9.2,32968.2,41617.0,49.6,83.7,10.4,34.7,1
130220745,,0.0,2314.4,0.0,43.7,0.0,0.0,0
130302466,,92540.2,92467.0,126.2,101.8,0.0,34.5,0
130448412,,224532.1,231744.8,26.9,321.6,3.8,20.5,0
130579670,,5077.9,4446.0,3.8,29.0,2.1,17.8,0
130980645,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131957339,80.1,246862.6,172194.9,5.2,45.8,2.4,32.4,1
131957555,10.3,35011.4,28076.5,42.4,63.5,31.5,24.1,1
133828288,14.0,55918.5,56120.0,4.4,47.2,2.3,34.2,0
134469242,11.0,198096.4,142043.9,1.1,25.1,0.8,20.5,1
136155292,21.0,16658.8,76720.9,22.2,23.2,0.0,17.1,1
136730220,6.0,13882.7,12408.9,11.3,24.0,10.5,14.9,0
136734756,,5639.2,0.0,16.7,0.0,15.3,0.0,0
138516640,6.3,0.0,88062.6,0.0,16.1,0.0,13.0,0
138947566,,226258.2,210368.0,11.7,151.8,0.0,108.4,0
140519206,2.0,44221.5,37137.2,3.3,88.1,0.5,4.1,0
140695249,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
141074767,14.3,35172.8,15063.3,376.8,67.4,316.8,22.3,1
142264081,13.4,102342.1,90269.7,61.0,30.1,0.0,23.8,1
142513853,2.0,7682.2,0.0,45.1,0.0,25.4,0.0,0
142737848,2.0,13915.6,1796.6,3.0,1.5,1.0,0.9,0
144460186,4.0,2469.6,1333.3,0.3,5.4,0.3,4.3,0
144461266,35.3,430238.4,433581.0,73.1,185.3,0.0,80.6,0
144671294,18.1,128655.7,126947.5,53.3,127.6,0.8,44.2,0
144787575,15.5,0.0,12250.6,0.0,5.8,0.0,2.8,0
144788439,,13903.4,13201.8,50.3,36.0,0.0,15.3,0
145193013,,595.8,38.7,0.6,1.6,0.0,0.0,0
145566483,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
145683485,,11224.0,0.0,28.7,0.0,22.3,0.0,0
145683701,,194.7,69041.3,2.3,67.5,0.0,49.6,0
146410696,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
149128882,11.4,180054.2,71418.3,1033.2,98.7,728.0,40.0,0
149173594,208.6,285234.9,71775.6,232.0,65.4,190.7,54.3,1
149326957,2.0,12143.3,16892.9,18.1,78.8,13.9,43.2,0
149364757,,13695.7,928.9,3.7,0.4,2.2,0.4,0
149304204,4.0,28012.4,22270.7,7.7,61.8,2.6,3.6,0
149326741,5.0,20989.0,43456.3,13.3,13.4,0.0,3.6,0
149401766,,1112.7,987.8,2.8,2.8,0.2,1.5,0
149402198,4.0,10378.6,365.3,51.3,2.6,46.9,0.8,1
149475711,2.0,8599.8,6896.0,14.8,39.5,9.5,15.6,1
149440862,,9486.1,7860.5,51.8,41.9,47.2,31.9,0
149624465,1.0,35628.4,16556.3,2.9,6.2,0.0,4.8,0
149660394,,21856.5,17154.9,2.5,14.9,0.0,7.4,0
149691498,2.7,142548.3,126929.8,11.0,77.1,2.1,52.6,0
149855229,3.0,53838.4,68232.0,4.5,33.0,0.0,24.6,1
149916862,7.3,45928.0,16879.1,9.5,42.8,2.1,24.9,1
150055680,,110719.7,128026.1,2.0,17.3,1.4,13.3,0
150110185,6.5,107690.0,110622.4,2.2,48.7,0.0,35.9,0
150161161,,366660.8,263879.5,114.0,145.4,84.3,74.8,0
150232514,,9144.1,3326.6,3.0,5.2,0.1,4.1,0
150264555,3.0,15437.4,5062.5,1.1,5.8,0.8,2.1,0
150293931,1.0,152008.3,174059.0,2.7,23.7,0.2,16.0,0
150444918,,2937.3,85604.6,0.6,5.9,0.0,4.8,0
150669345,,12173.5,13244.6,7.8,11.8,1.8,10.7,0
150693969,270.0,592665.3,315108.4,1131.7,44.7,543.4,30.7,0
150710458,,332.8,0.0,1.8,0.0,1.8,0.0,0
150727738,,12855.2,16370.6,21.7,54.3,11.6,24.7,0
150901189,,345422.5,311567.9,249.7,38.3,215.6,30.3,0
150876492,,37016.6,23722.7,27.8,28.9,18.6,21.1,0
151023734,9.7,0.0,4758.3,0.0,11.0,0.0,7.0,0
151061823,,1674.7,1141.1,1.6,2.7,1.1,2.1,0
151108336,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0
151196753,,0.0,0.0,0.0,0.0,0.0,0.0,0
151169753,,8589.8,7743.9,4.5,15.6,2.7,10.8,0
151214897,,2610.9,1943.6,3.9,5.3,0.0,4.1,0
151270050,,560.6,2.7,1.8,0.1,1.7,0.1,0
151425141,1.0,1858.0,192.7,1.4,0.6,1.2,0.4,0
151383596,,0.0,0.0,0.0,0.0,0.0,0.0,0
151398932,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0
151472661,,5570.7,7659.8,7.2,25.1,0.1,17.9,0
151477845,2.8,10528.3,4329.9,1.4,10.8,0.4,8.8,1
151543582,33.7,51258.7,43717.7,78.6,83.6,18.2,27.8,0
151709041,13.0,64348.2,64221.9,39.5,175.3,0.0,30.3,0
151747562,3.0,2457.7,0.0,0.1,0.0,0.1,0.0,1
151714873,27.0,63716.6,63262.0,82.9,60.9,1.0,30.6,0
151715521,11.9,16182.3,4773.3,20.8,38.8,5.2,23.6,1
151911652,1.0,4253.5,1332.1,26.2,0.3,24.7,0.3,0
151882492,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0
152120095,2.0,19964.3,11299.8,110.1,32.6,33.8,23.3,0
152128951,,7052.3,8190.2,3.3,38.3,1.9,23.4,0
152300674,2.0,94454.6,96317.5,37.6,86.1,6.6,63.7,0
152386499,10.8,71644.6,39016.2,10.8,75.7,3.8,47.0,1
152300890,1.0,282095.2,101787.5,5.5,270.0,3.7,63.3,0
152362523,,0.0,253.6,0.0,1.0,0.0,1.0,0
152488597,3.0,50484.5,42602.0,52.8,35.5,40.0,23.9,0
152604087,,6831.9,660.5,20.3,2.9,8.8,2.6,0
152670688,1.0,12771.0,2788.1,13.5,20.0,3.0,14.1,0
152694016,,0.0,0.0,0.0,0.0,0.0,0.0,0
152612079,125.0,194815.6,92760.4,354.8,84.4,189.4,55.8,0
152752193,12.3,1423118.8,1304890.2,92.8,31.3,1.3,19.2,1
152851194,1.0,6351.4,6367.1,2.8,6.8,1.1,4.4,0
152851626,,6850.0,40089.9,2.6,94.8,0.3,50.8,0
152979644,2.0,46511.9,51427.8,2.6,17.4,1.0,13.8,0
153114358,,11845.1,12229.0,14.0,77.2,1.0,33.3,0
153062518,,18698.1,0.0,10.5,0.0,5.3,0.0,0
153114574,,2.8,27.8,0.1,0.1,0.0,0.1,0
153278089,1.0,96278.1,72239.2,16.5,147.8,0.0,73.3,0
153177071,8.0,29848.4,11373.5,53.8,23.5,36.6,9.3,0
153207816,4.4,43256.5,10859.3,29.0,13.9,15.7,7.8,0
153420795,,973.3,0.0,4.6,0.0,3.6,0.0,0
153296233,19.6,163284.9,174746.2,92.2,85.3,1.0,69.0,0
153494956,1.7,39376.6,24526.9,4.3,5.0,1.7,1.8,1
153362186,,0.0,109.2,0.0,0.1,0.0,0.1,0
153432243,,2536.4,2105.0,2.3,1.0,0.0,0.6,0
153495604,2.0,443.1,701.8,0.3,2.0,0.3,2.0,0
153495820,,9878.2,11467.2,5.8,33.2,4.7,8.3,0
153683743,,64452.3,0.0,1.0,0.0,1.0,0.0,1
153563285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
153756608,,14046.9,6032.5,3.1,19.8,1.1,14.1,0
153803553,12.1,0.0,7.0,0.0,0.3,0.0,0.3,1
153820833,1.0,92694.6,62160.4,14.0,76.4,6.3,43.8,0
154172919,,15022.3,0.0,30.3,0.0,1.0,0.0,0
153959003,,41510.4,0.0,10.2,0.0,7.8,0.0,0
154059805,5.0,48289.3,18050.2,47.4,16.3,30.4,14.0,0
154309361,,325.0,0.0,1.0,0.0,0.9,0.0,0
154310657,4.0,51076.4,45708.6,63.8,229.5,8.2,24.3,1
154112582,1.0,13049.5,5061.7,13.1,29.1,2.1,16.3,1
84768179,4.0,0.0,50387.5,0.0,45.6,0.0,19.7,0
154173351,,0.0,0.0,0.0,0.0,0.0,0.0,0
154247728,4.8,60258.8,46279.4,89.0,130.8,1.0,78.2,0
154511540,,7188.3,4668.4,2.7,7.1,1.9,5.3,0
154311089,,115475.4,70286.8,112.4,47.2,94.8,20.5,0
154332905,,3928.2,3598.7,8.5,15.8,0.9,6.3,0
154457467,,0.0,0.0,0.0,0.0,0.0,0.0,0
154844113,2.0,0.0,1466.3,0.0,2.6,0.0,1.0,1
154623501,,2647.4,2050.4,4.3,6.1,0.3,5.1,0
154789824,1.0,30639.8,42233.2,6.3,74.1,2.8,25.7,0
155069620,4.6,36275.2,34925.5,40.9,55.1,2.5,33.5,0
155432290,2.0,8055.0,2381.0,22.1,5.2,20.8,3.1,1
155140757,,81846.5,0.0,12.6,0.0,1.6,0.0,0
155438770,,3333.4,4636.4,0.4,7.3,0.0,6.5,0
155171070,1.0,31178.2,23167.9,21.7,62.3,13.8,32.4,1
155510987,2.3,46785.8,9510.1,18.7,19.9,11.7,6.4,1
155292608,,5701.0,5819.9,1.6,3.5,1.0,2.7,0
155704094,1.8,684620.2,276959.5,46.2,187.3,28.8,112.4,0
155511635,,9868.6,5476.5,51.7,23.8,11.9,14.4,0
155932409,,8326.4,7.7,11.6,1.0,8.7,0.0,0
155932625,1.0,10951.7,12215.2,10.1,26.6,2.2,16.4,0
155932841,2.0,47319.9,538.8,1.0,0.3,0.8,0.3,0
155716190,,91.7,0.0,0.1,0.0,0.1,0.0,0
155933489,,72433.8,72836.1,9.1,113.9,0.0,64.3,0
156607132,1.0,621.6,0.0,4.8,0.0,3.8,0.0,0
156790014,,229.2,0.0,3.5,0.0,2.5,0.0,0
156713045,2.0,9007.3,8007.2,4.9,32.8,3.5,22.0,0
156817951,,1648.9,1043.2,0.3,1.8,0.0,1.2,1
156819247,,16824.3,19968.4,2.8,23.8,0.1,12.7,0
157113299,1.8,38950.0,23641.1,1.3,20.4,0.8,14.5,1
156819463,,10035.0,189411.2,5.2,64.8,0.0,29.7,0
157047562,,14697.2,0.0,53.3,0.0,35.0,0.0,1
155969850,,50348.4,21804.0,18.2,37.6,9.6,29.4,0
155970066,3.0,12542.9,12559.7,11.3,101.8,0.8,57.0,0
157414552,3.8,43976.0,10985.5,64.3,65.5,25.3,41.8,1
157415200,,0.0,2245.6,0.0,11.6,0.0,7.4,0
157530042,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0
156949857,,387250.8,195732.4,73.1,92.1,40.3,52.8,0
156316679,1.0,0.0,3042.1,0.0,3.7,0.0,2.6,0
158358630,,95911.4,87077.6,8.4,20.7,0.1,12.7,0
157531338,,23245.2,329.8,28.2,8.0,22.3,1.4,0
160062824,1.0,7495.3,11125.3,0.5,24.1,0.4,21.8,0
161140609,2.0,4798.3,4010.6,4.3,6.6,2.7,5.3,0
161530711,,4788.8,3789.5,3.3,38.1,1.3,18.8,0
158785957,,36762.8,0.0,34.4,0.0,31.6,0.0,0
159036161,,44962.6,45850.1,10.8,42.2,7.6,22.4,0
162882171,,41209.0,20145.2,5.6,11.3,2.7,7.8,0
163328506,,3054.6,4106.9,3.3,7.8,0.0,6.4,0
163721416,1.0,0.0,51135.3,0.0,46.3,0.0,22.3,0
160064984,,48785.4,49428.1,19.4,70.9,0.3,43.5,0
164059173,72.2,26898.6,27020.3,0.3,23.4,0.1,10.2,0
164345306,,6027.1,6453.2,5.4,39.1,0.0,9.5,0
165248560,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165789360,19.2,67182.0,7533.1,34.1,26.3,16.4,16.0,0
166592676,,380.1,1109.2,0.7,3.7,0.2,2.5,0
164060253,,26834.8,14654.6,82.4,19.9,64.2,12.3,0
168160644,5.3,16693.1,14667.8,16.9,51.8,0.0,29.3,0
168788422,,35988.7,5418.6,3.8,10.0,0.0,5.5,0
169114947,7.8,37229.2,20268.4,3.8,23.8,0.3,8.7,0
166194150,1.0,92339.7,94461.6,269.4,108.1,0.0,47.0,0
168657812,73.0,164514.9,82973.1,22.4,44.8,10.2,26.1,0
169584394,4.0,31345.6,17392.9,24.4,13.3,19.6,8.8,1
169585258,1.0,29552.2,20502.7,40.6,60.2,2.8,33.4,1
169713924,,3012.1,1472.2,2.8,49.3,2.3,18.4,0
166393737,68.2,203355.5,196673.2,97.9,198.4,18.2,80.0,0
169714356,,2100.0,36.3,9.4,0.5,9.1,0.3,0
155935649,,0.0,16699.2,0.0,5.8,0.0,5.5,0
170089049,,1285.6,0.0,1.0,0.0,0.4,0.0,1
170231612,,16680.1,321.7,2.9,1.3,1.8,0.9,0
170366974,,493.0,0.0,4.9,0.0,4.8,0.0,0
170714019,,0.0,93639.4,0.0,45.0,0.0,24.6,0
170714451,,0.0,0.0,0.0,0.0,0.0,0.0,0
170829509,,52644.1,33759.0,6.4,32.2,1.2,5.0,0
171089001,,525.4,438.1,1.3,1.4,0.9,1.0,0
171089217,3.0,53.5,5839.6,0.1,2.1,0.1,0.4,0
155935865,,1259.2,2893.1,3.0,4.2,0.0,3.0,0
171209675,,942.7,0.0,0.4,0.0,0.0,0.0,0
171209891,,42056.0,42017.9,3.6,50.2,3.5,30.4,0
171857468,6.0,31435.5,14459.2,25.1,26.6,19.8,16.7,0
171980086,,0.0,0.0,0.0,0.0,0.0,0.0,0
155936081,,192354.4,177611.0,4.5,15.6,2.8,12.1,0
172208906,2.0,8883.9,4664.5,28.9,18.4,20.4,11.4,1
144267727,,50673.6,32395.6,65.1,51.9,0.0,13.9,0
172524847,,115.6,0.0,0.5,0.0,0.5,0.0,1
172655889,6.0,122079.0,0.0,48.8,0.0,0.9,0.0,0
172656753,4.6,87627.0,65785.0,8.8,31.5,2.8,19.8,1
172780019,3.9,224606.6,299592.2,15.2,135.0,10.1,48.5,0
172897596,,1029.5,3651.1,2.8,44.3,0.0,24.5,0
173476269,,6277.5,6925.4,2.8,10.6,0.4,8.1,0
173630207,,50684.6,3427.5,10.3,1.8,8.7,0.8,0
173939020,4.0,26095.5,12910.8,21.2,24.1,9.1,14.8,1
174765953,1.0,65465.2,25054.9,1.2,7.2,0.0,5.8,1
174766169,48.5,36570.3,44284.5,29.8,78.1,0.0,23.4,0
174766385,,0.0,0.0,0.0,0.0,0.0,0.0,0
175115806,,515250.6,562214.8,12.8,99.3,0.0,73.1,0
175116022,1.0,0.0,345.8,0.0,0.6,0.0,0.5,0
176180342,1.0,10237.1,4257.0,12.1,8.3,8.1,5.5,0
169116027,95.0,1646331.3,1385402.3,84.0,465.6,0.0,36.2,0
176397282,5.8,3475.1,1434.0,8.8,5.7,0.0,3.3,1
176397498,2.0,2794.4,337.7,0.4,3.3,0.2,0.5,0
176590389,3.0,9513.2,7091.0,4.8,37.8,1.0,0.0,1
176630349,,5292.1,0.0,16.8,0.0,11.8,0.0,0
176682046,2.0,101.2,8.8,0.2,0.2,0.1,0.2,1
176729423,,1334.9,1450.1,0.8,2.9,0.1,1.9,0
176828208,,0.0,48.4,0.0,0.3,0.0,0.2,1
176879473,6.0,78352.2,60049.5,6.0,90.4,2.8,44.4,1
177019155,,850.0,707.4,0.4,10.4,0.0,9.1,0
177019803,2.0,11664.0,5001.3,1.8,10.2,0.6,6.9,0
177058324,1.0,20572.9,21146.2,2.4,13.4,1.1,7.8,1
169282061,,7308.4,5642.9,3.3,10.4,0.7,6.1,0
177085756,,0.0,0.0,0.0,0.0,0.0,0.0,0
177113693,,130072.8,108867.1,36.7,49.8,18.5,29.0,0
177113261,,5391.2,314.6,29.3,0.9,26.3,0.8,0
177167045,,7303.2,14111.0,144.8,28.3,40.7,18.0,0
177311120,2.0,511313.0,264827.6,68.3,33.6,45.3,17.0,0
177348704,2.0,4773.2,2782.3,3.9,5.0,2.4,3.3,0
155936945,13.7,129328.7,55991.9,73.2,66.8,0.0,29.3,1
173937940,1.0,27514.7,26705.0,20.9,18.3,3.0,12.4,0
157222741,2.0,36871.4,23270.6,13.4,21.4,8.9,15.8,1
177442378,,3579.4,0.0,9.4,0.0,8.9,0.0,0
177442810,,1569042.5,1085533.6,135.6,199.6,52.2,71.8,0
177630949,7.3,68217.8,64383.6,41.1,116.0,0.0,62.7,0
177489682,,81.7,0.0,0.3,0.0,0.3,0.0,0
177747878,,39557.5,2.3,43.7,0.1,22.4,0.0,0
177794391,12.6,71044.8,15488.7,2.0,70.6,1.9,41.8,0
177838528,,1020.0,472.4,0.3,6.6,0.3,5.3,0
177795255,1.0,607.3,0.0,1.5,0.0,0.9,0.0,0
177838960,,391.7,0.0,0.3,0.0,0.3,0.0,0
177654277,,25794.2,16430.5,29.3,15.8,25.8,13.2,0
177876112,,37786.7,18526.1,71.5,37.1,54.7,23.5,0
177951569,3.0,2380.3,2034.5,2.3,8.8,0.0,5.6,0
177654493,,94763.4,150842.0,2.0,19.3,0.0,13.9,0
178006722,,0.0,0.0,0.0,0.0,0.0,0.0,0
178112492,2.8,8090.7,7594.8,27.8,73.6,0.8,18.2,0
178112708,,3952.7,5.6,26.3,0.2,22.8,0.2,0
178205877,19.0,19757.2,0.0,25.3,0.0,23.3,0.0,0
178252606,,5589.7,8232.2,24.9,93.1,9.9,51.8,0
178252822,17.3,120544.5,104789.0,37.7,103.2,0.7,33.8,1
178253038,57.0,107731.9,49958.7,45.2,90.1,12.3,67.8,1
178300199,3.1,66189.1,16222.8,178.1,44.3,84.1,3.1,1
178300631,,2676.3,2565.9,5.0,10.2,4.6,6.5,0
157528962,,5149282.7,2799477.1,1.4,26.4,0.5,15.6,0
178616572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
178616788,3.3,23683.0,34604.4,5.2,48.4,0.0,32.3,0
178650268,13.8,0.0,25188.9,0.0,46.2,0.0,35.2,1
178796214,13.5,65153.2,25916.7,22.4,47.8,10.8,34.3,1
178831495,392.6,214986.7,105508.2,78.1,105.6,29.0,34.7,1
178837759,1.0,21161.6,13348.9,4.0,20.1,3.0,16.1,0
178860223,,6967.9,7190.5,4.9,4.8,0.0,4.1,0
178918616,,16891.8,0.0,138.7,0.0,92.3,0.0,0
178954545,30.3,16556.4,6819.8,2.2,11.4,1.4,4.6,0
178958001,3.3,23440.2,27196.2,5.0,23.3,2.8,8.3,0
179003145,23.0,6759.0,6381.3,8.1,12.7,1.9,10.3,0
179130299,1.0,19393.6,4714.7,50.2,12.7,42.7,7.8,1
179173356,,21830.7,22219.5,17.0,69.4,1.3,34.6,0
179208853,,0.0,0.0,0.0,0.0,0.0,0.0,0
179344647,,6203.5,6536.3,23.1,20.3,17.6,14.8,0
179580738,9.0,1272816.0,1418684.7,2.7,25.8,0.0,16.3,0
179598091,1.0,3913.3,4130.6,4.3,7.2,0.8,4.5,1
179718692,14.4,15668.7,6027.4,2.0,16.8,0.0,11.8,1
179781405,7.2,5383.7,5313.3,133.8,26.8,128.5,14.8,0
179919575,7.5,26195.5,27574.5,5.3,44.9,2.0,27.1,0
179949456,,8815.6,12391.5,4.0,46.8,0.9,20.3,0
179964792,1.0,39367.3,30383.1,170.8,60.0,132.3,32.5,1
180086546,,0.0,8926.4,0.0,41.0,0.0,15.1,0
180154443,1.0,643.6,209.0,8.6,1.3,7.5,0.7,0
180162867,,1297.4,1377.0,5.0,25.8,2.7,12.8,0
180230980,,0.0,0.0,0.0,0.0,0.0,0.0,0
180308597,1.0,19679.1,4464.8,20.6,10.1,12.2,5.9,1
